date,open,close,high,low,volume
2021-06-09,0.8636363636363639,0.9112903225806457,0.8226950354609929,0.9669421487603306,0.14805842823917997
2021-06-10,0.8636363636363639,0.9193548387096777,0.8226950354609929,0.9669421487603306,0.14717493406965515
2021-06-11,0.8712121212121213,0.9112903225806457,0.8085106382978726,0.9586776859504134,0.1151278676913585
2021-06-15,0.8560606060606057,0.8870967741935487,0.8014184397163125,0.942148760330579,0.12284555838514746
2021-06-16,0.8409090909090909,0.8951612903225807,0.8014184397163125,0.942148760330579,0.08993688590811509
2021-06-17,0.8484848484848484,0.9032258064516129,0.8085106382978726,0.942148760330579,0.13767717638124405
2021-06-18,0.8484848484848484,0.9032258064516129,0.7943262411347518,0.9504132231404961,0.09458092270284062
2021-06-21,0.8484848484848484,0.8790322580645166,0.7943262411347518,0.942148760330579,0.14150456805179742
2021-06-22,0.8409090909090909,0.8870967741935487,0.7943262411347518,0.942148760330579,0.12054737969686574
2021-06-23,0.8409090909090909,0.8709677419354838,0.7872340425531916,0.933884297520661,0.19463510252722752
2021-06-24,0.8257575757575755,0.9193548387096777,0.8085106382978726,0.933884297520661,0.18888317814666544
2021-06-25,0.8636363636363639,0.9435483870967747,0.843971631205674,0.9669421487603306,0.18840775380181515
2021-06-28,0.8939393939393943,0.9032258064516129,0.8297872340425537,0.9504132231404961,0.2001095212299173
2021-06-29,0.8560606060606057,0.8951612903225807,0.8085106382978726,0.9504132231404961,0.16478595491700382
2021-06-30,0.8560606060606057,0.8951612903225807,0.7943262411347518,0.9504132231404961,0.0962847651050915
2021-07-01,0.8484848484848484,0.967741935483871,0.851063829787234,0.9504132231404961,0.2197009924341034
2021-07-02,0.8787878787878787,0.9596774193548389,0.8581560283687942,0.9752066115702485,0.2987325117716241
2021-07-05,0.8939393939393943,0.9193548387096777,0.8368794326241138,0.9669421487603306,0.21884992447447932
2021-07-06,0.6893939393939393,0.7177419354838713,0.6382978723404257,0.7603305785123966,0.20832710124999373
2021-07-07,0.681818181818182,0.7096774193548392,0.6382978723404257,0.7520661157024795,0.11927023386651998
2021-07-08,0.6742424242424245,0.6693548387096774,0.6312056737588656,0.7190082644628101,0.23117633241520572
2021-07-09,0.6363636363636361,0.6370967741935483,0.6028368794326244,0.6776859504132234,0.21639346847674504
2021-07-12,0.6212121212121213,0.5725806451612901,0.5815602836879434,0.6115702479338845,0.45086837794494056
2021-07-13,0.5454545454545452,0.556451612903226,0.5106382978723408,0.6033057851239673,0.23614338076422636
2021-07-14,0.5303030303030303,0.524193548387097,0.4893617021276598,0.5537190082644627,0.2450445902087808
2021-07-15,0.5,0.556451612903226,0.5035460992907801,0.5619834710743807,0.22028441147490527
2021-07-16,0.5303030303030303,0.548387096774194,0.4893617021276598,0.5785123966942151,0.11192734062265096
2021-07-19,0.5151515151515155,0.5403225806451618,0.48226950354609965,0.5702479338842978,0.10987349532150195
2021-07-20,0.5,0.524193548387097,0.4680851063829788,0.5702479338842978,0.04332988313068258
2021-07-21,0.5075757575757575,0.5080645161290328,0.4751773049645395,0.5619834710743807,0.10608249682726091
2021-07-22,0.4924242424242426,0.524193548387097,0.4680851063829788,0.5619834710743807,0.08890757438352671
2021-07-23,0.5,0.5161290322580648,0.4680851063829788,0.5619834710743807,0.08025141913320269
2021-07-26,0.4848484848484852,0.4919354838709679,0.45390070921985853,0.5289256198347112,0.16670486371413093
2021-07-27,0.46212121212121227,0.45161290322580677,0.4326241134751775,0.4958677685950418,0.15084061221290862
2021-07-28,0.42424242424242453,0.4919354838709679,0.4397163120567376,0.48760330578512384,0.19036290514375728
2021-07-29,0.46969696969696967,0.45161290322580677,0.4326241134751775,0.4958677685950418,0.11321452012823491
2021-07-30,0.43181818181818193,0.4274193548387098,0.3971631205673762,0.4628099173553723,0.1264241058112469
2021-08-02,0.4015151515151516,0.4354838709677419,0.39007092198581605,0.4297520661157029,0.15632304269154426
2021-08-03,0.409090909090909,0.4193548387096777,0.3758865248226952,0.44628099173553726,0.07638072141265655
2021-08-04,0.4015151515151516,0.39516129032258074,0.36879432624113506,0.43801652892562004,0.08957979321934842
2021-08-05,0.37878787878787873,0.38709677419354865,0.36170212765957493,0.4297520661157029,0.05060289448026044
2021-08-06,0.37878787878787873,0.37903225806451657,0.347517730496454,0.4132231404958678,0.10012494629961848
2021-08-09,0.3560606060606058,0.39516129032258074,0.36170212765957493,0.4132231404958678,0.13432256643316595
2021-08-10,0.37878787878787873,0.4032258064516128,0.36170212765957493,0.42148760330578494,0.11898548776728182
2021-08-11,0.3939393939393942,0.47580645161290375,0.42553191489361736,0.4628099173553723,0.27400263625339233
2021-08-12,0.43939393939393934,0.45967741935483886,0.4326241134751775,0.504132231404959,0.05922728164890334
2021-08-13,0.43939393939393934,0.4435483870967747,0.41134751773049644,0.48760330578512384,0.03422111965807256
2021-08-16,0.42424242424242453,0.45161290322580677,0.41134751773049644,0.48760330578512384,0.05703473405630048
2021-08-17,0.42424242424242453,0.45161290322580677,0.41134751773049644,0.48760330578512384,0.13692903522699534
2021-08-18,0.42424242424242453,0.4919354838709679,0.4397163120567376,0.48760330578512384,0.2023458934896814
2021-08-19,0.46212121212121227,0.46774193548387094,0.4326241134751775,0.504132231404959,0.08955636446129855
2021-08-20,0.44696969696969674,0.48387096774193583,0.4326241134751775,0.504132231404959,0.13208079873514025
2021-08-23,0.44696969696969674,0.45967741935483886,0.4326241134751775,0.5123966942148761,0.05865057228090308
2021-08-24,0.43939393939393934,0.45967741935483886,0.41843971631205723,0.5123966942148761,0.03615231755909847
2021-08-25,0.44696969696969674,0.45967741935483886,0.41134751773049644,0.504132231404959,0.041138005797695124
2021-08-26,0.43181818181818193,0.45161290322580677,0.4042553191489363,0.48760330578512384,0.05863200821255056
2021-08-27,0.42424242424242453,0.46774193548387094,0.41134751773049644,0.48760330578512384,0.05705533114439147
2021-08-30,0.43939393939393934,0.4193548387096777,0.41134751773049644,0.4545454545454544,0.14530808917930552
2021-08-31,0.409090909090909,0.45161290322580677,0.3971631205673762,0.4628099173553723,0.13346466243203448
2021-09-01,0.42424242424242453,0.5,0.4468085106382984,0.48760330578512384,0.21069302670691392
2021-09-02,0.47727272727272707,0.5080645161290328,0.4468085106382984,0.5371900826446284,0.08805169228168758
2021-09-03,0.4848484848484852,0.5403225806451618,0.4893617021276598,0.5371900826446284,0.1444155470104475
2021-09-06,0.4924242424242426,0.5403225806451618,0.4893617021276598,0.5702479338842978,0.10194835776031991
2021-09-07,0.5151515151515155,0.556451612903226,0.5035460992907801,0.5702479338842978,0.1366389179522871
2021-09-08,0.5227272727272729,0.5725806451612901,0.5106382978723408,0.5950413223140502,0.11634786959295478
2021-09-09,0.5378787878787877,0.556451612903226,0.5035460992907801,0.5867768595041322,0.09666639859651882
2021-09-10,0.5303030303030303,0.5887096774193551,0.5460992907801421,0.6033057851239673,0.192754660364137
2021-09-13,0.5530303030303032,0.5725806451612901,0.5106382978723408,0.6115702479338845,0.11035784129697965
2021-09-14,0.5378787878787877,0.524193548387097,0.5106382978723408,0.5702479338842978,0.12710467711304524
2021-09-15,0.4924242424242426,0.5,0.4680851063829788,0.5371900826446284,0.11669318471834361
2021-09-16,0.47727272727272707,0.5,0.46099290780141866,0.5454545454545456,0.10931366982354226
2021-09-17,0.47727272727272707,0.5161290322580648,0.46099290780141866,0.5537190082644627,0.05111849194215003
2021-09-22,0.45454545454545486,0.45967741935483886,0.42553191489361736,0.504132231404959,0.15968321185172665
2021-09-23,0.45454545454545486,0.48387096774193583,0.4397163120567376,0.5123966942148761,0.07362071464131582
2021-09-24,0.44696969696969674,0.46774193548387094,0.4326241134751775,0.5123966942148761,0.05074873710906514
2021-09-27,0.43939393939393934,0.45967741935483886,0.41843971631205723,0.48760330578512384,0.10592326012659414
2021-09-28,0.43181818181818193,0.48387096774193583,0.4397163120567376,0.4958677685950418,0.10482252602045382
2021-09-29,0.45454545454545486,0.5,0.45390070921985853,0.504132231404959,0.18613736308645756
2021-09-30,0.47727272727272707,0.48387096774193583,0.4397163120567376,0.5123966942148761,0.09171416065981448
2021-10-08,0.46212121212121227,0.524193548387097,0.4751773049645395,0.5289256198347112,0.1276852402210967
2021-10-11,0.5075757575757575,0.548387096774194,0.5035460992907801,0.5785123966942151,0.12350783149835022
2021-10-12,0.5227272727272729,0.556451612903226,0.4964539007092199,0.5785123966942151,0.08617156654583627
2021-10-13,0.5227272727272729,0.532258064516129,0.4893617021276598,0.5785123966942151,0.05318944756606038
2021-10-14,0.5075757575757575,0.524193548387097,0.4751773049645395,0.5785123966942151,0.01240572300616594
2021-10-15,0.5075757575757575,0.556451612903226,0.4893617021276598,0.5785123966942151,0.06658771486913333
2021-10-18,0.5303030303030303,0.5403225806451618,0.5035460992907801,0.5785123966942151,0.058308820753016966
2021-10-19,0.5075757575757575,0.532258064516129,0.48226950354609965,0.5785123966942151,0.046696029025173114
2021-10-20,0.5151515151515155,0.5161290322580648,0.4751773049645395,0.5537190082644627,0.048290322901866245
2021-10-21,0.4924242424242426,0.548387096774194,0.48226950354609965,0.5619834710743807,0.0762653083682014
2021-10-22,0.5227272727272729,0.5403225806451618,0.4964539007092199,0.5785123966942151,0.03378217745310344
2021-10-25,0.5,0.532258064516129,0.4751773049645395,0.5619834710743807,0.04412800260258877
2021-10-26,0.5075757575757575,0.5161290322580648,0.48226950354609965,0.5619834710743807,0.05968914612614963
2021-10-27,0.4924242424242426,0.5161290322580648,0.46099290780141866,0.5289256198347112,0.06680240215789225
2021-10-28,0.47727272727272707,0.4919354838709679,0.45390070921985853,0.5454545454545456,0.018812250424965316
2021-10-29,0.46969696969696967,0.4919354838709679,0.4468085106382984,0.5371900826446284,0.05589383896451663
2021-11-01,0.47727272727272707,0.5403225806451618,0.4751773049645395,0.5454545454545456,0.12933197609973504
2021-11-02,0.5151515151515155,0.47580645161290375,0.4751773049645395,0.5206611570247933,0.15353994886313405
2021-11-03,0.46969696969696967,0.46774193548387094,0.4326241134751775,0.5123966942148761,0.08728278925455556
2021-11-04,0.44696969696969674,0.47580645161290375,0.41843971631205723,0.5123966942148761,0.0409088235129095
2021-11-05,0.44696969696969674,0.48387096774193583,0.4326241134751775,0.5123966942148761,0.05217444198991485
2021-11-08,0.45454545454545486,0.45967741935483886,0.42553191489361736,0.5123966942148761,0.08861820318965734
2021-11-09,0.44696969696969674,0.46774193548387094,0.41843971631205723,0.5123966942148761,0.027292879542973922
2021-11-10,0.44696969696969674,0.45161290322580677,0.41134751773049644,0.4958677685950418,0.06607079104130796
2021-11-11,0.43181818181818193,0.48387096774193583,0.42553191489361736,0.4958677685950418,0.05399843474666284
2021-11-12,0.46212121212121227,0.47580645161290375,0.42553191489361736,0.5123966942148761,0.042451235453761456
2021-11-15,0.45454545454545486,0.4919354838709679,0.4397163120567376,0.5206611570247933,0.030687047950706498
2021-11-16,0.46212121212121227,0.47580645161290375,0.4397163120567376,0.5206611570247933,0.036989762972240485
2021-11-17,0.44696969696969674,0.47580645161290375,0.42553191489361736,0.5206611570247933,0.031886286968469846
2021-11-18,0.44696969696969674,0.46774193548387094,0.41843971631205723,0.5123966942148761,0.0169587308619018
2021-11-19,0.44696969696969674,0.48387096774193583,0.4326241134751775,0.5123966942148761,0.041312362261269935
2021-11-22,0.45454545454545486,0.45967741935483886,0.42553191489361736,0.5123966942148761,0.061557305251039265
2021-11-23,0.43939393939393934,0.45967741935483886,0.41843971631205723,0.504132231404959,0.028441697447134782
2021-11-24,0.43939393939393934,0.46774193548387094,0.41134751773049644,0.504132231404959,0.010381321613461487
2021-11-25,0.44696969696969674,0.45967741935483886,0.41134751773049644,0.5123966942148761,0.0
2021-11-26,0.43939393939393934,0.4435483870967747,0.41134751773049644,0.4958677685950418,0.038613613983738575
2021-11-29,0.41666666666666646,0.4193548387096777,0.39007092198581605,0.4545454545454544,0.12390727084589544
2021-11-30,0.4015151515151516,0.4193548387096777,0.3758865248226952,0.4628099173553723,0.04851733164491262
2021-12-01,0.4015151515151516,0.4354838709677419,0.3829787234042553,0.4628099173553723,0.052177840802625275
2021-12-02,0.41666666666666646,0.4435483870967747,0.3971631205673762,0.4710743801652895,0.12007642880419973
2021-12-03,0.41666666666666646,0.4435483870967747,0.39007092198581605,0.4710743801652895,0.05367566379838348
2021-12-06,0.42424242424242453,0.45967741935483886,0.41134751773049644,0.48760330578512384,0.12119095024161444
2021-12-07,0.44696969696969674,0.48387096774193583,0.4326241134751775,0.504132231404959,0.14761698494478623
2021-12-08,0.46212121212121227,0.46774193548387094,0.42553191489361736,0.5123966942148761,0.07887765280137432
2021-12-09,0.45454545454545486,0.48387096774193583,0.4397163120567376,0.5123966942148761,0.13745188625259616
2021-12-10,0.45454545454545486,0.48387096774193583,0.42553191489361736,0.504132231404959,0.15743316649799816
2021-12-13,0.44696969696969674,0.45967741935483886,0.42553191489361736,0.5123966942148761,0.07580238138287702
2021-12-14,0.43939393939393934,0.45161290322580677,0.41134751773049644,0.4958677685950418,0.06874921417620315
2021-12-15,0.42424242424242453,0.4435483870967747,0.3971631205673762,0.48760330578512384,0.04495423961700375
2021-12-16,0.42424242424242453,0.45161290322580677,0.4042553191489363,0.4793388429752067,0.08697519468236443
2021-12-17,0.42424242424242453,0.4435483870967747,0.3971631205673762,0.48760330578512384,0.06581039568619698
2021-12-20,0.41666666666666646,0.4435483870967747,0.4042553191489363,0.48760330578512384,0.0898958787576177
2021-12-21,0.42424242424242453,0.47580645161290375,0.42553191489361736,0.48760330578512384,0.14484889057627617
2021-12-22,0.45454545454545486,0.46774193548387094,0.42553191489361736,0.5123966942148761,0.08233951136456516
2021-12-23,0.44696969696969674,0.47580645161290375,0.41843971631205723,0.5123966942148761,0.03881908949932163
2021-12-24,0.45454545454545486,0.47580645161290375,0.4326241134751775,0.5206611570247933,0.068963395990139
2021-12-27,0.44696969696969674,0.48387096774193583,0.42553191489361736,0.5206611570247933,0.031148331131906234
2021-12-28,0.46212121212121227,0.5,0.4397163120567376,0.5289256198347112,0.14240047162822894
2021-12-29,0.46212121212121227,0.48387096774193583,0.4326241134751775,0.5206611570247933,0.038388083249074896
2021-12-30,0.45454545454545486,0.46774193548387094,0.42553191489361736,0.5123966942148761,0.08247601382958898
2021-12-31,0.43939393939393934,0.45967741935483886,0.41843971631205723,0.5123966942148761,0.03660634717658697
2022-01-04,0.44696969696969674,0.4919354838709679,0.4326241134751775,0.5123966942148761,0.11037880637074181
2022-01-05,0.46212121212121227,0.524193548387097,0.4680851063829788,0.5289256198347112,0.22671786755942955
2022-01-06,0.4924242424242426,0.5161290322580648,0.4751773049645395,0.5537190082644627,0.13205227681277298
2022-01-07,0.4848484848484852,0.548387096774194,0.4893617021276598,0.5537190082644627,0.13574283745966753
2022-01-10,0.5227272727272729,0.556451612903226,0.4964539007092199,0.5867768595041322,0.09971698970130431
2022-01-11,0.5151515151515155,0.556451612903226,0.5035460992907801,0.5950413223140502,0.10850921877400216
2022-01-12,0.5303030303030303,0.532258064516129,0.4893617021276598,0.5702479338842978,0.12741925936919068
2022-01-13,0.5,0.5403225806451618,0.5106382978723408,0.5785123966942151,0.12093095926636192
2022-01-14,0.5227272727272729,0.5,0.48226950354609965,0.5454545454545456,0.16731689262991928
2022-01-17,0.46969696969696967,0.47580645161290375,0.45390070921985853,0.5206611570247933,0.12033365179932105
2022-01-18,0.45454545454545486,0.5080645161290328,0.45390070921985853,0.5123966942148761,0.15897959089799574
2022-01-19,0.46969696969696967,0.5161290322580648,0.46099290780141866,0.5371900826446284,0.11446055297227031
2022-01-20,0.4924242424242426,0.556451612903226,0.4964539007092199,0.5619834710743807,0.25621012467081583
2022-01-21,0.5151515151515155,0.5161290322580648,0.48226950354609965,0.5619834710743807,0.11508218590969722
2022-01-24,0.4924242424242426,0.5161290322580648,0.4680851063829788,0.5537190082644627,0.08309477870286971
2022-01-25,0.4848484848484852,0.4919354838709679,0.45390070921985853,0.5454545454545456,0.11190334269995031
2022-01-26,0.46212121212121227,0.5080645161290328,0.45390070921985853,0.5371900826446284,0.05995180297561909
2022-01-27,0.47727272727272707,0.5,0.46099290780141866,0.5371900826446284,0.08492295476925352
2022-01-28,0.47727272727272707,0.48387096774193583,0.4751773049645395,0.5371900826446284,0.1631182671069487
2022-02-07,0.4848484848484852,0.548387096774194,0.4893617021276598,0.5454545454545456,0.2000027396735411
2022-02-08,0.5227272727272729,0.6370967741935483,0.5744680851063833,0.5950413223140502,0.43701300975935403
2022-02-09,0.6060606060606057,0.6290322580645162,0.5957446808510642,0.6611570247933883,0.2957201345634636
2022-02-10,0.6060606060606057,0.6451612903225811,0.5744680851063833,0.6528925619834711,0.1951725739066112
2022-02-11,0.5984848484848484,0.6532258064516132,0.5886524822695035,0.6776859504132234,0.15884109079647113
2022-02-14,0.6060606060606057,0.5967741935483871,0.5673758865248232,0.6280991735537188,0.2065118400653397
2022-02-15,0.5606060606060607,0.5645161290322581,0.539007092198582,0.6115702479338845,0.137546523270873
2022-02-16,0.5454545454545452,0.580645161290323,0.5319148936170213,0.6115702479338845,0.09681293574773045
2022-02-17,0.5530303030303032,0.580645161290323,0.5319148936170213,0.6280991735537188,0.06862601681947254
2022-02-18,0.5454545454545452,0.6048387096774193,0.539007092198582,0.6198347107438017,0.1012943238867334
2022-02-21,0.568181818181818,0.6129032258064521,0.539007092198582,0.6280991735537188,0.1008028123001637
2022-02-22,0.568181818181818,0.580645161290323,0.5319148936170213,0.6198347107438017,0.1123684685007551
2022-02-23,0.5530303030303032,0.5725806451612901,0.5106382978723408,0.6033057851239673,0.17803755870015936
2022-02-24,0.5303030303030303,0.5161290322580648,0.5035460992907801,0.5619834710743807,0.19909063562902982
2022-02-25,0.4924242424242426,0.4919354838709679,0.4680851063829788,0.5371900826446284,0.19299986620081433
2022-02-28,0.46969696969696967,0.48387096774193583,0.4397163120567376,0.5206611570247933,0.1367153831506741
2022-03-01,0.46969696969696967,0.5,0.45390070921985853,0.5289256198347112,0.1360356206085927
2022-03-02,0.46969696969696967,0.5161290322580648,0.46099290780141866,0.5371900826446284,0.093370387333731
2022-03-03,0.4848484848484852,0.548387096774194,0.4964539007092199,0.5619834710743807,0.1694744360910237
2022-03-04,0.5151515151515155,0.532258064516129,0.4751773049645395,0.5454545454545456,0.10393211897724852
2022-03-07,0.4924242424242426,0.47580645161290375,0.4751773049645395,0.5123966942148761,0.2964595936821511
2022-03-08,0.45454545454545486,0.45161290322580677,0.42553191489361736,0.48760330578512384,0.22386590278637436
2022-03-09,0.42424242424242453,0.4032258064516128,0.41134751773049644,0.4049586776859506,0.40677191697131215
2022-03-10,0.409090909090909,0.4032258064516128,0.39007092198581605,0.44628099173553726,0.17285421767434167
2022-03-11,0.37878787878787873,0.4435483870967747,0.39007092198581605,0.42148760330578494,0.21340659247340912
2022-03-14,0.4015151515151516,0.4274193548387098,0.41134751773049644,0.4545454545454544,0.1712497142171719
2022-03-15,0.3939393939393942,0.38709677419354865,0.3829787234042553,0.4132231404958678,0.4582846540017254
2022-03-16,0.37121212121212127,0.39516129032258074,0.36170212765957493,0.3801652892561983,0.3655097544256722
2022-03-17,0.3939393939393942,0.37096774193548376,0.36170212765957493,0.4132231404958678,0.2528674449395121
2022-03-18,0.3560606060606058,0.39516129032258074,0.3829787234042553,0.4132231404958678,0.3064060745133579
2022-03-21,0.38636363636363613,0.38709677419354865,0.36170212765957493,0.4297520661157029,0.1488617409594185
2022-03-22,0.37121212121212127,0.4274193548387098,0.3829787234042553,0.4297520661157029,0.16136080696831415
2022-03-23,0.4015151515151516,0.41129032258064563,0.3758865248226952,0.44628099173553726,0.14877808487619837
2022-03-24,0.37878787878787873,0.4193548387096777,0.3829787234042553,0.43801652892562004,0.09186165821318996
2022-03-25,0.4015151515151516,0.45161290322580677,0.41134751773049644,0.4710743801652895,0.16992971726417413
2022-03-28,0.43181818181818193,0.5080645161290328,0.45390070921985853,0.48760330578512384,0.22984470954127706
2022-03-29,0.4848484848484852,0.532258064516129,0.4751773049645395,0.5454545454545456,0.13573588718085014
2022-03-30,0.5075757575757575,0.524193548387097,0.4751773049645395,0.5371900826446284,0.17525891305019228
2022-03-31,0.4924242424242426,0.5725806451612901,0.5106382978723408,0.5537190082644627,0.23049505344865506
2022-04-01,0.5303030303030303,0.5887096774193551,0.5319148936170213,0.6033057851239673,0.20737883048189087
2022-04-06,0.5530303030303032,0.6209677419354841,0.5602836879432623,0.6280991735537188,0.2927794589589574
2022-04-07,0.5833333333333336,0.6129032258064521,0.5602836879432623,0.6363636363636368,0.2475320065394289
2022-04-08,0.5833333333333336,0.6048387096774193,0.5460992907801421,0.6280991735537188,0.19256659845620913
